id,name,type,subtype,district,neighbourhood,latitude,longitude,etymology_type,etymology_summary,named_after,named_after_wikidata,person_gender,person_birth_year,person_death_year,person_profession,person_nationality,naming_date,previous_names,source,confidence,line,opening_year,operator,etymology_summary_es,named_after_es
metro_216,La Peseta,metro_station,,Carabanchel,Abrantes,40.363025,-3.757408,historical,"Named after the Avenida de la Peseta, honouring Spain's former national currency. The peseta was introduced on 19 October 1868 as part of the monetary reform following the Glorious Revolution, making Spain one of the first countries to adopt a decimal currency system. 'Peseta' is a Catalan diminutive of 'peso' (piece/weight). The currency circulated for 133 years until it was replaced by the euro on 1 January 2002. When the station opened in 2006, residents of this Carabanchel neighbourhood petitioned for the name 'Salvador Allende' after a nearby street, but the authorities chose La Peseta instead.",peseta (currency),,,,,,,,,Wikipedia (es.wikipedia.org);Comunidad de Madrid (comunidad.madrid),verified,11,2006,Metro de Madrid,"Toma su nombre de la Avenida de la Peseta, en homenaje a la antigua moneda nacional de España. La peseta se introdujo el 19 de octubre de 1868 dentro de la reforma monetaria posterior a La Gloriosa, lo que convirtió a España en uno de los primeros países en adoptar un sistema monetario decimal. 'Peseta' es un diminutivo catalán de 'peso' (pieza/peso). La moneda circuló durante 133 años hasta que fue sustituida por el euro el 1 de enero de 2002. Cuando se inauguró la estación en 2006, los vecinos de este barrio de Carabanchel pidieron que se llamara 'Salvador Allende', por una calle cercana, pero las autoridades optaron por La Peseta.",Peseta (moneda)
metro_217,Carabanchel Alto,metro_station,,Carabanchel,Buenavista,40.371883,-3.751753,place,"Upper part of the former Carabanchel municipality (annexed by Madrid in 1948). 'Carabanchel' etymology is debated: possibly Celtic 'kar-' (stone) + suffix, or Arabic, or a personal name; 'Alto' = upper. The neighbourhood is indelibly linked to the Carcel de Carabanchel, a panopticon-style prison built with Republican forced labour between 1940 and 1944. Under Franco it held thousands of political prisoners -- socialists, communists, and union leaders -- and was one of the largest prisons in Europe. After the transition to democracy it housed common criminals and ETA members until its closure in 1998 and demolition in 2008.",Carabanchel Alto,,,,,,,,,Wikipedia (es.wikipedia.org); carabanchelalto.es; Caridad Arias 2004,probable,11,2010,Metro de Madrid,"Parte alta del antiguo municipio de Carabanchel (anexionado por Madrid en 1948). La etimología de 'Carabanchel' es debatida: posiblemente del céltico 'kar-' (piedra) + sufijo, o del árabe, o de un nombre de persona; 'Alto' = superior. El barrio está marcado de forma indeleble por la Cárcel de Carabanchel, una prisión de planta panóptica construida con mano de obra forzada republicana entre 1940 y 1944. Bajo Franco albergó a miles de presos políticos —socialistas, comunistas y sindicalistas— y fue una de las cárceles más grandes de Europa. Tras la Transición acogió a presos comunes y miembros de ETA, hasta su cierre en 1998 y su demolición en 2008.",Carabanchel Alto
metro_218,San Francisco,metro_station,,Carabanchel,Comillas,40.373659,-3.739792,religious,"Named after the Calle de San Francisco, honouring the historic Franciscan presence in the Carabanchel area. Saint Francis of Assisi (c.1181-1226) founded the Franciscan order, which established numerous monasteries across Spain from the 13th century onward. The Franciscan influence in Carabanchel dates to the medieval period, when religious orders played a central role in the administration and spiritual life of settlements around Madrid. The station opened in 2010 on Line 11, the newest metro line serving Carabanchel.",San Francisco de Asís,Q676555,M,1181,1226,friar; saint,Italian,,,es.wikipedia.org/wiki/Estacion_de_San_Francisco;comunidad.madrid,verified,11,2010,Metro de Madrid,"Toma su nombre de la Calle de San Francisco, en homenaje a la histórica presencia franciscana en la zona de Carabanchel. San Francisco de Asís (h. 1181-1226) fundó la Orden Franciscana, que estableció numerosos monasterios en toda España a partir del siglo XIII. La influencia franciscana en Carabanchel se remonta a la época medieval, cuando las órdenes religiosas desempeñaban un papel central en la administración y la vida espiritual de los poblados en torno a Madrid. La estación se inauguró en 2010 en la Línea 11, la más reciente de las que dan servicio a Carabanchel.",San Francisco de Asís
metro_219,Pan Bendito,metro_station,,Carabanchel,Abrantes,40.376182,-3.734193,religious,"Named after the Pan Bendito neighbourhood in Carabanchel. 'Pan Bendito' (blessed bread) is a traditional toponym predating the modern housing development, likely referring to the religious custom of distributing blessed bread in church. The area was formerly wheat fields (campos de trigo), making a bread-related name fitting. The Unidad Vecinal de Absorcion was built 1957-1963 as provisional housing for rural migrants. The Iglesia de San Benito (1963-64) became the neighbourhood's heart.","Pan Bendito (blessed bread, religious-agricultural tradition)",,,,,,,,,es.wikipedia.org/wiki/Pan_Bendito; es.wikipedia.org/wiki/Colonia_de_Pan_Bendito;Madridiario (madridiario.es),probable,11,1998,Metro de Madrid,"Toma su nombre del barrio de Pan Bendito, en Carabanchel. 'Pan Bendito' es un topónimo tradicional anterior a la urbanización moderna, probablemente vinculado a la costumbre religiosa de repartir pan bendecido en la iglesia. La zona era antes campos de trigo, lo que hace muy apropiado un nombre ligado al pan. La Unidad Vecinal de Absorción se construyó entre 1957 y 1963 como vivienda provisional para emigrantes rurales. La Iglesia de San Benito (1963-64) se convirtió en el corazón del barrio.",Pan Bendito (tradición religioso-agrícola del pan bendito)
metro_220,Abrantes,metro_station,,Carabanchel,Abrantes,40.380998,-3.727985,person,"Named after the Avenida de Abrantes, referencing the Duques de Abrantes, a Spanish noble title. The Palacio de Abrantes in Madrid (now Italian Cultural Institute) was acquired by the Dukes in 1842. Title originates from the Portuguese city of Abrantes.",Duques de Abrantes,,,,,,,,,Wikipedia (es.wikipedia.org);Comunidad de Madrid (comunidad.madrid); iicmadrid.esteri.it,verified,11,1998,Metro de Madrid,"Debe su nombre a la Avenida de Abrantes, en referencia a los Duques de Abrantes, un título nobiliario español. El Palacio de Abrantes en Madrid (hoy Instituto Italiano de Cultura) fue adquirido por los duques en 1842. El título procede de la ciudad portuguesa de Abrantes.",Duques de Abrantes
metro_221,Parque Lisboa,metro_station,,,,40.3494977,-3.8207793,place,"Named after the Parque de Lisboa (Lisbon Park) and surrounding neighbourhood in Alcorcón. The neighbourhood's streets follow a theme of Portuguese and European city names, including Avenida de Lisboa. The park and neighbourhood were developed as part of Alcorcón's urban expansion linking the city centre with Valderas.",Lisboa (Lisbon),Q597,,,,,,,,Ayto. Alcorcón (ayto-alcorcon.es);Wikipedia (es.wikipedia.org); alcorcon.callejero.net; alcorconhoy.com; es.wikipedia.org/wiki/Estacion_de_Parque_Lisboa,verified,12,2003,Metro de Madrid,"Toma su nombre del Parque de Lisboa y del barrio circundante, en Alcorcón. Las calles del barrio siguen una temática de nombres de ciudades portuguesas y europeas, incluida la Avenida de Lisboa. El parque y el barrio se desarrollaron dentro de la expansión urbana de Alcorcón, enlazando el centro de la ciudad con Valderas.",Lisboa
metro_222,Alcorcón Central,metro_station,,,,40.3499384,-3.8319872,place,"Named for its location in the centre of Alcorcón. García Sánchez (CVC Rinconete 2007) favours a hybrid Latin+Arabic formation: the al- prefix is a superstrate adoption over Latin *corcu/qorq from 'quercus' (oak), parallel to 'alcornoque' (cork oak), yielding 'the oak grove'. Alternative: pure Arabic 'al-kur' (hill/mound). The folk etymology connecting it to Alcorcón's famous pottery tradition is linguistically dubious per Corominas. First documented 1208.",Alcorcón,Q10372,,,,,,,,García Sánchez (CVC Rinconete 2007) (cvc.cervantes.es/el_rinconete); Corominas;Ayto. Alcorcón (ayto-alcorcon.es);Wikipedia (es.wikipedia.org),probable,12,2003,Metro de Madrid,"Debe su nombre a su ubicación en el centro de Alcorcón. García Sánchez (CVC Rinconete 2007) se inclina por una formación híbrida latino-árabe: el prefijo al- es un elemento de superestrato sobre el latín *corcu/qorq procedente de 'quercus' (encina), paralelo a 'alcornoque', resultando 'el encinar'. Alternativa: árabe puro 'al-kur' (colina/loma). La etimología popular que lo asocia a la célebre tradición alfarera de Alcorcón carece de base lingüística según Corominas. Primera documentación: 1208.",Alcorcón
metro_223,Parque Oeste,metro_station,,,,40.345816,-3.849049,descriptive,"Named after the Parque Oeste (Western Park) commercial and residential area in western Alcorcón. The area includes a major commercial park of over 125,000 m2 built in 1994-1996, and the Rey Juan Carlos University campus. The 'oeste' (western) designation reflects its position on the western edge of Alcorcón, facing toward Móstoles. The station serves the MetroSur circular line (Line 12), which connects five southern municipalities in a 40 km ring -- the longest single metro loop in Europe when it opened in 2003.",Parque Oeste (western park of Alcorcón),,,,,,,,,Wikipedia (es.wikipedia.org); castellanaproperties.es; es.wikipedia.org/wiki/Estacion_de_Parque_Oeste,verified,12,2003,Metro de Madrid,"Toma su nombre de Parque Oeste, zona comercial y residencial del extremo occidental de Alcorcón. Incluye un gran parque comercial de más de 125 000 m² construido entre 1994 y 1996, además del campus de la Universidad Rey Juan Carlos. La denominación 'oeste' (occidental) refleja su posición en el borde oeste de Alcorcón, frente a Móstoles. La estación pertenece a la línea circular MetroSur (Línea 12), que conecta cinco municipios del sur en un anillo de 40 km, el bucle de metro más largo de Europa cuando se inauguró en 2003.",Parque Oeste (parque occidental de Alcorcón)
metro_224,Universidad Rey Juan Carlos,metro_station,,,,40.3348569,-3.8721732,person,"Named after the Universidad Rey Juan Carlos (King Juan Carlos University), established by regional law in August 1996 to expand public higher education in southern Madrid. King Juan Carlos I laid the first stone of the Móstoles campus on 12 February 1997, and classes began that October. The Móstoles campus houses the School of Experimental Sciences and Technology (ESCET), the School of Computer Engineering, the University Senate and the Rector's office, serving as the institutional heart of a university that has grown to five campuses across Móstoles, Alcorcón, Vicálvaro, Aranjuez and Fuenlabrada. With some 45000 students it is the second-largest public university in the Community of Madrid.",Juan Carlos I de España,Q19943,M,1938,,monarch,Spanish,,,URJC (urjc.es);Wikipedia (es.wikipedia.org); en.wikipedia.org/wiki/King_Juan_Carlos_University; es.wikipedia.org/wiki/Universidad_Rey_Juan_Carlos; urjc.es/campus-de-mostoles,verified,12,2003,Metro de Madrid,"Toma su nombre de la Universidad Rey Juan Carlos (URJC), creada por ley autonómica en agosto de 1996 para ampliar la oferta de educación pública superior en el sur de Madrid. El rey Juan Carlos I colocó la primera piedra del campus de Móstoles el 12 de febrero de 1997, y las clases comenzaron en octubre de ese mismo año. El campus de Móstoles alberga la Escuela Superior de Ciencias Experimentales y Tecnología (ESCET), la Escuela de Ingeniería Informática, el Claustro y el Rectorado, funcionando como corazón institucional de una universidad que ha crecido hasta contar con cinco campus repartidos entre Móstoles, Alcorcón, Vicálvaro, Aranjuez y Fuenlabrada. Con unos 45 000 estudiantes, es la segunda universidad pública más grande de la Comunidad de Madrid.",Juan Carlos I de España
metro_225,Móstoles Central,metro_station,,,,40.3290012,-3.8634972,place,"Named for its location in the centre of Móstoles. Most accepted theory: from Latin 'monisterium' (monastery), evolving Monisterium > Monsteriu > Moster > Mostel > Mosteles > Móstoles, indicating pre-Islamic Christian monasteries. A 1144 document calls it 'Turrem de Monsteles' (Tower of Mosteles). Alternatives: Latin 'mustum et olea' (grape must and olive oil), or Arabic 'Mostel' per geographer Al-Idrisi.",Móstoles,Q187826,,,,,,,,García Sánchez (CVC Rinconete Part IV: cvc.cervantes.es/el_rinconete/anteriores/agosto_07/31082007_02.htm); Rodríguez Morales (celtiberia.net/es/biblioteca/?id=1935);Ayto. Móstoles (mostoles.es); es.wikipedia.org/wiki/M%C3%B3stoles,probable,12,2003,Metro de Madrid,"Debe su nombre a su ubicación en el centro de Móstoles. La teoría más aceptada lo hace derivar del latín 'monisterium' (monasterio), con la evolución Monisterium > Monsteriu > Moster > Mostel > Mosteles > Móstoles, lo que indica la presencia de monasterios cristianos preislámicos. Un documento de 1144 lo llama 'Turrem de Monsteles' (Torre de Mosteles). Alternativas: latín 'mustum et olea' (mosto y aceite de oliva), o árabe 'Mostel' según el geógrafo Al-Idrisi.",Móstoles
metro_226,Pradillo,metro_station,,,,40.3217118,-3.8648272,descriptive,"Named after the Plaza del Pradillo, the historic central square of Móstoles. 'Pradillo' is the diminutive of 'prado' (meadow), from Latin 'pratum'. The square has been documented since the 16th century as 'Plaza del Perezal'; by the 18th century it was known as 'Pradillo del Cano', referring to a small meadow near a water spout.","Calle del Pradillo (diminutive of prado, small meadow)",,,,,,,,,Wikipedia (es.wikipedia.org); es.wikipedia.org/wiki/Plaza_del_Pradillo; mostoles.es; vocesdepradillo.wordpress.com,verified,12,2003,Metro de Madrid,"Toma su nombre de la Plaza del Pradillo, la histórica plaza central de Móstoles. 'Pradillo' es el diminutivo de 'prado' (pradera), del latín 'pratum'. La plaza está documentada desde el siglo XVI como 'Plaza del Perezal'; hacia el siglo XVIII ya se conocía como 'Pradillo del Caño', en alusión a una pequeña pradera junto a un caño de agua.","Calle del Pradillo (diminutivo de prado, pequeño prado)"
